Mean,Date,low,high
16.537293434143066,1989-06-01,15.487729549407959,17.742358207702637
20.97518539428711,1989-07-01,19.480290412902832,22.56108856201172
22.246163368225098,1989-08-01,21.02381420135498,23.352312088012695
20.415274620056152,1989-09-01,19.245412826538086,21.696796417236328
16.758838653564453,1989-10-01,15.628872394561768,18.46862506866455
13.23832082748413,1989-11-01,11.985238075256348,15.214288234710693
10.402709007263184,1989-12-01,8.999778270721436,12.099685192108154
7.500080347061157,1990-01-01,6.485720872879028,8.844965934753418
5.553239107131958,1990-02-01,4.11158299446106,6.732760190963745
5.160133600234985,1990-03-01,3.6353996992111206,7.2778637409210205
6.948235034942627,1990-04-01,5.376483678817749,9.061816692352295
11.095844268798828,1990-05-01,9.783455848693848,12.43181037902832
16.29197883605957,1990-06-01,14.658456802368164,17.63286590576172
